0	0	25.100032806396484
1	-1	25.100032806396484
2	1	56.342350006103516
3	-2	18.148056030273438
4	1	47.33614540100098
5	-2	18.491195678710938
6	2	26.417776107788086
7	-3	887.0800371170044
8	1	132.51001739501953
9	-2	70.59224128723145
10	1	21.69065284729004
11	-2	81.93412017822266
12	0	82.78736877441406
13	-1	358.2402970790863
14	0	29.735044479370117
15	-1	172.56733894348145
16	0	25.338821411132812
17	-1	25.338821411132812
18	1	166.72082328796387
19	-2	186.1415982246399
20	0	13.43513011932373
21	-1	2672.303608894348
22	3	6.868215084075928
23	-4	6.868215084075928
24	0	43.50556564331055
25	-1	128.3465061187744
26	0	74.8717269897461
27	-1	656.2197570800781
28	0	8.608572006225586
29	-1	97.14392805099487
30	4	377.2060890197754
31	-5	37.921993255615234
32	4	1066.8515033721924
33	-5	96.73771667480469
34	1	166.6285743713379
35	-2	74.68474578857422
36	0	12.835572242736816
37	-1	36.43661403656006
38	0	9.433104515075684
39	-1	1571.190100312233
40	1	75.49444198608398
41	-2	67.73006248474121
42	1	143.95093727111816
43	-2	62.167165756225586
44	1	10.975607872009277
45	-2	224.12503814697266
46	1	49.684600830078125
47	-2	98.75159072875977
48	0	12.15012264251709
49	-1	363.57309436798096
50	0	23.17307472229004
51	-1	3075.8125145435333
52	0	17.65639877319336
53	-1	168.34550857543945
54	1	109.09984588623047
55	-2	102.78792190551758
56	1	27.932228088378906
57	-2	212.11250114440918
58	0	55.78273010253906
59	-1	55.78273010253906
60	4	89.75486755371094
61	-5	72.93511962890625
62	1	57.913330078125
63	-2	57.913330078125
64	1	51.833608627319336
65	-2	87.81669616699219
66	0	82.10027313232422
67	-1	332.33234882354736
68	1	42.33402633666992
69	-2	42.33402633666992
70	0	48.2063102722168
71	-1	2985.89093875885
72	5	5.169702529907227
73	-6	427.5595446228981
74	1	41.88271713256836
75	-2	41.88271713256836
76	4	461.92056465148926
77	-5	77.60653686523438
78	0	56.464935302734375
79	-1	647.6238145828247
80	0	28.969411849975586
81	-1	1824.0394735336304
82	6	61.096778869628906
83	-7	61.096778869628906
84	0	9.462525367736816
85	-1	3624.280902981758
86	0	6.615565776824951
87	-1	22.203365802764893
88	0	5.915683269500732
89	-1	251.36988496780396
90	1	53.7822151184082
91	-2	53.7822151184082
92	0	16.19750213623047
93	-1	267.662935256958
94	1	58.50779342651367
95	-2	217.31054878234863
96	1	158.0588722229004
97	-2	54.981781005859375
98	1	299.5561218261719
99	-2	260.1728286743164
100	0	14.96938705444336
101	-1	233.30264282226562
102	1	28.10651397705078
103	-2	55.43203353881836
104	7	425.45653533935547
105	-8	59.57900047302246
106	0	14.00268268585205
107	-1	1231.3188667297363
108	1	93.97777557373047
109	-2	97.5244255065918
110	1	140.15607070922852
111	-2	229.25964546203613
112	6	488.75333285331726
113	-7	9.576385498046875
114	1	69.51118087768555
115	-2	163.1931858062744
116	1	65.13851928710938
117	-2	133.28254318237305
118	0	28.007854461669922
119	-1	1062.3013005256653
120	2	35.97201919555664
121	-3	5845.289896726608
122	1	143.71709823608398
123	-2	101.63545227050781
124	0	73.54296112060547
125	-1	501.9551863670349
